Date,Source,Headline,Brand,Sentiment,Sentiment_Score
2023-05-29T07:00:00Z,Yahoo Canada Sports,Irina Shayk Flashed Her Underwear Beneath Her Sheer Vintage Versace Gown,Versace,POSITIVE,0.9930495023727417
2023-03-13T07:00:00Z,CNN,Lady Gaga wows Oscars in fresh off the runway Versace gown,Versace,POSITIVE,0.9996070265769958
2023-06-20T07:00:00Z,WATCHPRO,Versace Innovates Lines And Details With Fresh Dominus ...,Versace,POSITIVE,0.99973064661026
2023-02-15T08:00:00Z,The New York Times,"Tom Ford Talks Gucci, Cocaine and Influence",Versace,POSITIVE,0.962616503238678
2023-02-07T08:00:00Z,Esquire,"Dwyane Wade on Gabrielle Union, the Met Gala, and His New ...",Versace,POSITIVE,0.9978735446929932
2023-04-25T07:00:00Z,PEOPLE,Jennifer Lawrence Steps Out in Head-to-Toe Versace (Right Off the ...,Versace,POSITIVE,0.9992108345031738
2023-02-27T08:00:00Z,WWD,"Giorgio Armani, Versace, Gucci at Heart of Documentary on Rise of ...",Versace,POSITIVE,0.9991768002510071
2023-01-24T08:00:00Z,WWD,EXCLUSIVE: Emily Ratajkowski Leads the Versace Pack in Vibrant Pops of Purple for New Spring 2023 Campaign Celebrating Powerful Silhouettes,Versace,POSITIVE,0.9996699094772339
2023-05-31T07:00:00Z,The Business Journals,"The Domain in Austin to get Versace store, more - Austin Business ...",Versace,NEGATIVE,-0.9616966843605042
2023-05-16T07:00:00Z,PEOPLE,Anne Hathaway Glitters in Hooded Gold and Silver Versace Dress to ...,Versace,POSITIVE,0.9978947043418884
2023-06-05T07:00:00Z,Harper's BAZAAR,"Iris Law Enters the ""Versacesphere"" With Her Dylan Purple ...",Versace,POSITIVE,0.9949317574501038
2023-03-09T08:00:00Z,PEOPLE,Donatella Versace on Viral Impact of Angelina Jolie's 2012 Oscars ...,Versace,POSITIVE,0.9991219639778137
2023-08-15T13:00:00Z,The Seattle Times,Weeknight Recipe: This homemade pasta is the definition of ‘la dolce vita’,Dolce & Gabbana,POSITIVE,0.9811031818389893
2023-08-17T18:06:31Z,Vancouver Sun,"This Just In: Guerlain Rouge G Naturally lipstick, Dolce & Gabbana Light Blue Summer Vibes eau de toilette, and Glow Recipe Plum Plump Hyaluronic Gloss Balm",Dolce & Gabbana,NEGATIVE,-0.8890547156333923
2023-08-16T01:12:00Z,Marca,Kim Kardashian heats up Instagram in golden Dolce & Gabbana bikini bliss,Dolce & Gabbana,NEGATIVE,-0.6369480490684509
2023-08-16T18:51:50Z,The Moodie Davitt Report,Dolce & Gabbana dazzles in Doha with Qatar Duty Free : The ...,Dolce & Gabbana,POSITIVE,0.9967538714408875
2023-08-12T13:01:38Z,Euronews,The not so Dolce Vita: How super wealthy tourists are making a ...,Dolce & Gabbana,POSITIVE,0.6379652619361877
2023-08-15T17:00:00Z,The Times,Dolce & Gabbana co-founder: Sicilian young are lazy and have no ...,Dolce & Gabbana,NEGATIVE,-0.9990339279174805
2023-08-14T22:04:16Z,Flaunt Magazine,Dolce & Gabbana | Celebrating Italian Excellence With The Mind of ...,Dolce & Gabbana,POSITIVE,0.9998477697372437
2023-07-25T07:00:00Z,Vogue Business,Unpacking Dolce & Gabbana's grand high jewellery ambitions,Dolce & Gabbana,NEGATIVE,-0.9798414707183838
2023-08-14T03:37:26Z,Grazia USA,"Dolce & Gabbana Sydney: To Really See It Once, You Need To See ...",Dolce & Gabbana,POSITIVE,0.998325765132904
2023-08-11T16:47:48Z,W Magazine,Jennifer Lopez Channels 'La Dolce Vita' In a Flowy Floral Sundress,Dolce & Gabbana,POSITIVE,0.9927828311920166
2023-08-08T05:46:23Z,Euronews,The new 'dolce vita'? Explaining the 'tomato girl' summer trend,Dolce & Gabbana,NEGATIVE,-0.9792519211769104
2023-07-26T07:00:00Z,The Business of Fashion,"Karoline Vitto to Show at Milan Fashion Week, Supported by Dolce ...",Dolce & Gabbana,POSITIVE,0.996212363243103
2023-08-04T07:00:00Z,The Guardian,Tomato girl summer: giving la dolce vita a gen Z makeover,Dolce & Gabbana,POSITIVE,0.9857479929924011
2023-08-16T17:58:00Z,Community Impact Newspaper,Dolce Niente now offering Italian dining in Spring,Dolce & Gabbana,POSITIVE,0.9967193007469177
2023-08-16T19:07:29Z,Luxury Travel Magazine,Savor a Contemporary Taste of La Dolce Vita at Hotel La Palma ...,Dolce & Gabbana,POSITIVE,0.9992185831069946
2023-08-16T16:13:02Z,Suncoast News,d-DUN-DFACwearableart2023-1-melissa-dolce-3-final-scaled.jpg,Dolce & Gabbana,NEGATIVE,-0.9722484350204468
2023-08-15T19:58:53Z,Haute Living,La Dolce Vita: Where To Travel In Europe Summer 2023,Dolce & Gabbana,POSITIVE,0.9968488812446594
2023-08-16T15:36:19Z,Broadway World,THE DOLCE VITA Comes to Newcastle This Week,Dolce & Gabbana,POSITIVE,0.9931364059448242
2023-08-06T07:00:00Z,View the VIBE,W Toronto's Caribbean Inspired Soca Brunch & Dolce Den,Dolce & Gabbana,POSITIVE,0.7904061079025269
2023-08-03T07:00:00Z,World Coffee Portal,Nestlé and Groupe SEB partner to distribute Nescafé Dolce Gusto in ...,Dolce & Gabbana,POSITIVE,0.8827932476997375
2023-08-16T20:29:10Z,Yahoo Canada Shine On,Nordstrom shoppers are obsessed with these waterproof fall boots: 'Comfy & super cute',Dolce & Gabbana,POSITIVE,0.9519346356391907
2023-08-16T08:22:31Z,The Chaminade Talon,"Luxury Apparels Market 2023 Strategic Outlook- Kering, Versace ...",Dolce & Gabbana,POSITIVE,0.9968735575675964
2023-07-28T07:00:00Z,FASHION Magazine,Highlights From Malfy Gin's Exclusive Dolce Vita Summer Cocktail ...,Dolce & Gabbana,POSITIVE,0.997340977191925
2023-08-11T09:55:46Z,About Her,Abu Dhabi Music and Arts Foundation Collaborates with Dolce ...,Dolce & Gabbana,POSITIVE,0.9968872666358948
2023-07-25T07:00:00Z,Yahoo Canada Sports,Emily Ratajkowski Is Living La Dolce Vita in a Pink Mini That’s Both Romantic and Sexy,Dolce & Gabbana,POSITIVE,0.9992555975914001
2023-08-10T13:16:53Z,Koimoi,"Elvis Presley’s Granddaughter Riley Keough Revisits Her Catwalk Debut For Dolce & Gabbana At 14, Says It Was “Really Cringe”",Dolce & Gabbana,NEGATIVE,-0.9992218017578125
2023-07-26T07:00:00Z,dscene,Maya Jama Models Dolce & Gabbana Fall Winter 2023 Collection,Dolce & Gabbana,POSITIVE,0.9627118706703186
2023-08-16T13:39:38Z,CHCH News,Niagara Falls man facing charges in drug trafficking investigation,Dolce & Gabbana,NEGATIVE,-0.7590892910957336
2023-08-09T00:33:00Z,Yahoo Movies Canada,Riley Keough Revisits Her 'Really Sweet' and 'Really Cringe' Runway Debut for Dolce & Gabbana at Age 14,Dolce & Gabbana,POSITIVE,0.7871596813201904
2023-08-10T19:40:14Z,Daily Mail,"Kris Jenner, 67, stands out in patterned Dolce & Gabbana dress while arm-in-arm with longtime beau Corey Gambl",Dolce & Gabbana,POSITIVE,0.9992152452468872
2023-08-17T16:14:52Z,LoyaltyLobby,Wyndham US & Canada Member Sale For Stays Through October ...,Dolce & Gabbana,NEGATIVE,-0.9579058885574341
2023-08-17T11:31:10Z,Observer,Madonna’s Best Style Evolution Moments: Her Most Iconic Fashion ...,Dolce & Gabbana,POSITIVE,0.9998570680618286
2023-07-25T00:23:31Z,Fashion Network US,Dolce & Gabbana unveils futuristic FW23 campaign,Dolce & Gabbana,POSITIVE,0.996301531791687
2023-08-10T14:58:54Z,Entertainment Tonight,Amal Clooney is Living La Dolce Vita in Her Latest Chic Summer Style Moment,Dolce & Gabbana,POSITIVE,0.9995021820068359
2023-08-15T04:00:00Z,Daily Gazette,Review: A taste of 'La Dolce Vita' at Manningtree's Lucca Enoteca ...,Dolce & Gabbana,POSITIVE,0.9959843158721924
2023-08-14T15:22:26Z,Architect & Interiors India,Embrace 'dolce farniente' - the sweetness of doing nothing - with this ...,Dolce & Gabbana,POSITIVE,0.9973204731941223
2023-07-25T07:00:00Z,Style,Why Italy’s new La Dolce Vita luxury train is already booked through 2024,Dolce & Gabbana,NEGATIVE,-0.9911956787109375
2023-08-16T12:42:00Z,PR Newswire,Perk Up Your Shower Routine with Tree Hut's New Café Collection,Dolce & Gabbana,POSITIVE,0.9951093792915344
2023-07-19T07:00:00Z,Insider,"Inside Italy's newest luxury train, La Dolce Vita, where suites go for $28,000 a night",Dolce & Gabbana,POSITIVE,0.9976425766944885
2023-08-09T21:39:37Z,The Impression,Dolce & Gabbana Collaborates with Confindustria,Dolce & Gabbana,POSITIVE,0.9915806651115417
2023-08-16T18:16:35Z,JD Supra,Lessons from the Zhang Lan Offshore Trust,Dolce & Gabbana,POSITIVE,0.9611440896987915
2023-08-01T07:00:00Z,Philstar.com,La Dolce Vita: An Italian gastronomic affair by chef Valerio Pierantonelli at Conrad Manila,Dolce & Gabbana,POSITIVE,0.9936129450798035
2023-07-19T07:00:00Z,Sportskeeda,IN PHOTOS: Olivia Culpo drops dreamy Dolce & Gabbana summer shots,Dolce & Gabbana,POSITIVE,0.9252611398696899
2023-08-15T12:38:20Z,Euronews,The Assumption: The Virgin Mary as a powerful icon of pop culture?,Dolce & Gabbana,NEGATIVE,-0.9295840263366699
2023-08-16T17:03:07Z,Luxus Plus Mag,Fashion: Kim Kardashian becomes the face of the new Marc Jacobs ...,Dolce & Gabbana,POSITIVE,0.9992942810058594
2023-08-04T07:00:00Z,The Sun,"Jack Grealish wears £2,000 Dolce & Gabbana pyjamas to restaurant after sporting nightwear on Man City...",Dolce & Gabbana,NEGATIVE,-0.8515273332595825
2023-08-16T14:00:00Z,Tampa Bay Newspapers,wearable ART 17: Dunedin Fine Art Center invites dynamic ...,Dolce & Gabbana,POSITIVE,0.9960739612579346
2023-08-04T15:07:22Z,The City Menus,Carrollton Wind Ensemble Invites you to La Dolce Vita,Dolce & Gabbana,POSITIVE,0.9991023540496826
2023-08-16T10:03:47Z,The Chaminade Talon,"Frozen Cake Market Size 2023 Latest Insights, Growth Rate, Future ...",Dolce & Gabbana,POSITIVE,0.9902523756027222
2023-08-14T14:06:19Z,Yahoo Canada Shine On,"Oxford Properties launches $28M redevelopment of Yorkdale's main corridor, food court",Dolce & Gabbana,POSITIVE,0.8783268332481384
2023-08-16T11:50:00Z,The Chaminade Talon,Original Cheese Market 2023 Operating Business Segments by ...,Dolce & Gabbana,NEGATIVE,-0.8738065958023071
2023-08-11T07:00:30Z,The CEO Magazine,How to enjoy one day in Portofino,Dolce & Gabbana,POSITIVE,0.9995902180671692
2023-08-15T10:00:00Z,The Gazette,Wadsworth Police give tickets to children to encourage bike safety,Dolce & Gabbana,POSITIVE,0.8387869000434875
2023-08-16T22:11:20Z,Footwear News,Jennifer Lopez Gets Sporty in Colorful Air Jordan 1 Low Sneakers,Dolce & Gabbana,POSITIVE,0.9939431548118591
2023-08-17T10:39:33Z,Weather Underground,Fall Temperature Outlook: New Season Could Start With Heat ...,Dolce & Gabbana,POSITIVE,0.9850336909294128
2023-08-16T21:12:00Z,InStyle,Selena Gomez Matched Her Limoncello Sundress to Her Citrusy ...,Dolce & Gabbana,POSITIVE,0.9985371828079224
2023-08-15T11:47:34Z,i-D,"This summer, fashion's all about the return of resort",Dolce & Gabbana,POSITIVE,0.9955818057060242
2023-08-15T12:51:35Z,Weather Underground,"It's Been Weeks Since The Atlantic Had A Named Storm, But 88% Of ...",Dolce & Gabbana,NEGATIVE,-0.8566215634346008
2023-08-17T15:00:00Z,Redwood City Pulse,10 spots on the Peninsula to get your ice cream fix,Dolce & Gabbana,NEGATIVE,-0.9800497889518738
2023-08-17T10:59:05Z,Broadway World,Laura Ramoso Brings FRANCES to Soho Theatre Next Month,Dolce & Gabbana,POSITIVE,0.9981537461280823
2023-08-11T17:22:41Z,Red Carpet Fashion Awards,The Variety Power Of Young Hollywood Gala Red Carpet,Dolce & Gabbana,POSITIVE,0.9998121857643127
2023-08-14T16:17:59Z,MarieClaire.com,The 11 Best Gradual Self-Tanners of 2023,Dolce & Gabbana,POSITIVE,0.9978012442588806
2023-08-14T21:00:00Z,L'Officiel Philippines,White Flats Will Be the Hottest Shoe Trend of Fall 2023,Dolce & Gabbana,POSITIVE,0.9932093024253845
2023-08-13T17:04:57Z,Tasting Table,"17 Caffeine-Free Starbucks Drinks, Ranked",Dolce & Gabbana,NEGATIVE,-0.9584226012229919
2023-08-17T12:09:05Z,Broadway World,Nina Wadia Joins JACK AND THE BEANSTALK Pantomime at York ...,Dolce & Gabbana,POSITIVE,0.9914830327033997
2023-06-22T07:00:00Z,Us Weekly,"Kourtney, Kim Kardashian's Dolce and Gabbana Drama: What to Know",Dolce & Gabbana,POSITIVE,0.9980661273002625
2023-08-14T04:13:23Z,Evening Observer,"Back to school bash set for city | News, Sports, Jobs",Dolce & Gabbana,NEGATIVE,-0.9844104051589966
2023-05-18T07:00:00Z,World Trademark Review,Dolce & Gabbana fails to block MS. DOLCE,Dolce & Gabbana,NEGATIVE,-0.9996471405029297
2023-06-17T07:00:00Z,CTV News,"Dolce & Gabbana, Emporio Armani and Neil Barrett interpret ...",Dolce & Gabbana,POSITIVE,0.9975425004959106
2023-08-15T20:51:16Z,Harper's BAZAAR,12 Sparkling Statement Bags You'll Want to Wear With Everything,Dolce & Gabbana,POSITIVE,0.9997958540916443
2023-04-13T07:00:00Z,PEOPLE,Kourtney Kardashian 'Hand-Selected' Looks from Dolce ...,Dolce & Gabbana,POSITIVE,0.5258434414863586
2023-06-15T07:00:00Z,PEOPLE,Kourtney Kardashian Accuses Kim Kardashian of 'Copying' Her ...,Dolce & Gabbana,NEGATIVE,-0.9974046349525452
2023-07-10T07:00:00Z,Hollywood Reporter,SAG-AFTRA President Fran Drescher Criticized for Dolce & Gabbana Outing in Italy Amid Contract Negotiations: “It’s Bad Optics”,Dolce & Gabbana,NEGATIVE,-0.9996300935745239
2023-05-25T07:00:00Z,USA Lacrosse Magazine,Shea Dolce Thrives as Freshman Goalie in the Final Four,Dolce & Gabbana,POSITIVE,0.9997336268424988
2023-07-17T07:00:00Z,Daily Hive,Dolce Amore to open new North Vancouver location soon | Dished,Dolce & Gabbana,NEGATIVE,-0.9901955723762512
2023-02-27T08:00:00Z,PEOPLE,Kim Kardashian Rocks 4 Skintight Dolce & Gabbana Outfits in 1 Day ...,Dolce & Gabbana,POSITIVE,0.9387152194976807
2023-05-09T07:00:00Z,The Guardian,Global super-rich head to Italy for tax breaks and dolce vita,Dolce & Gabbana,POSITIVE,0.9427787661552429
2023-07-11T07:00:00Z,PEOPLE,Kim Kardashian Goes Full Princess in an Over-the-Top Ball Gown ...,Dolce & Gabbana,POSITIVE,0.9965366125106812
2023-07-11T07:00:00Z,49ers.com,Off the Field: Christian McCaffrey Sports Dolce & Gabbana in Italian ...,Dolce & Gabbana,POSITIVE,0.992879331111908
2023-06-01T07:00:00Z,PEOPLE,Kim Kardashian Admits She 'Couldn't Even Dress Myself' Before ...,Dolce & Gabbana,POSITIVE,0.9021888375282288
2023-04-17T17:54:45Z,Maple Leaf Foods,Fantino & Mondello celebrating la dolce vita,Dolce & Gabbana,POSITIVE,0.998134970664978
2023-07-13T07:00:00Z,Daily Mail,The dark side of Dolce & Gabbana: Kardashians pocket millions from brand despite past controversies,Dolce & Gabbana,NEGATIVE,-0.7555016875267029
2023-06-16T07:00:00Z,ArchDaily,Dolce Gusto Neo Flagship Store / Estudio Guto Requena,Dolce & Gabbana,POSITIVE,0.9471272230148315
2023-04-18T07:00:00Z,Wallpaper*,Dolce & Gabbana 'GenD – Generation Designers' supports young ...,Dolce & Gabbana,POSITIVE,0.9977669715881348
2023-03-14T12:21:34Z,Nashville Post,Dolce & Gabbana set for The Mall at Green Hills,Dolce & Gabbana,NEGATIVE,-0.970171332359314
2023-08-17T18:42:00Z,Sportskeeda,What did Stephen Chinn do? Franklin county attorney arrested over possession of illegal material,Dolce & Gabbana,NEGATIVE,-0.9946847558021545
2023-07-10T07:00:00Z,Page Six,Kim Kardashian brings the drama in purple dress at Dolce & Gabbana show: 'Kourtney somewhere crying',Dolce & Gabbana,POSITIVE,0.9640852808952332
2023-02-18T08:00:00Z,PEOPLE,Kim Kardashian Face of New Dolce & Gabbana Campaign,Dolce & Gabbana,POSITIVE,0.9896252751350403
2023-07-07T07:00:00Z,TIME,Kim and Kourtney's Dolce Fight Shows the Kardashians Dilemma,Dolce & Gabbana,NEGATIVE,-0.9104481339454651
2023-03-09T08:00:00Z,Montreal Gazette,Hotel Intel: The Reverie Saigon offers a dreamy escape into la dolce vita,Dolce & Gabbana,POSITIVE,0.9994736313819885
2023-04-03T07:00:00Z,Fashion Network US,Dolce & Gabbana enters the real estate sector,Dolce & Gabbana,POSITIVE,0.9898867011070251
2023-07-16T07:00:00Z,Euronews,I moved to Rome in search of the dolce vita but discovered its dark ...,Dolce & Gabbana,NEGATIVE,-0.996225118637085
2023-06-27T07:00:00Z,Luxury Daily,Luxury Daily,Dolce & Gabbana,POSITIVE,0.9988459348678589
2023-08-14T06:40:30Z,GreekCityTimes.com,Bvlgari In Paramythia: The Greek Family's Visit To Where It All Began! See The Photos,Bvlgari,POSITIVE,0.9989219903945923
2023-08-16T17:49:30Z,Men's Gear,Emirates To Hand Out Collectible BVLGARI Dopp Kits Exclusive To ...,Bvlgari,POSITIVE,0.5791491270065308
2023-07-20T07:00:00Z,Philippine Entertainment Portal,Celebrities with Bvlgari Serpenti 18-kt rose gold necklace,Bvlgari,POSITIVE,0.9537129998207092
2023-08-17T06:17:33Z,Digital Journal,"Silver Jewellery Market Share, Size and Forecast to 2030 | Chopard ...",Bvlgari,NEGATIVE,-0.9788599014282227
2023-08-08T13:29:50Z,Masala.com,Emirates takes onboard luxury to new levels! Revamps Bvlgari ...,Bvlgari,POSITIVE,0.9569060802459717
2023-07-23T07:00:00Z,CNA Luxury,The latest high jewellery collections invite you on an emotive ...,Bvlgari,POSITIVE,0.9996980428695679
2023-07-25T07:00:00Z,Harpers Bazaar India,"The luxury group that owns Louis Vuitton, Sephora, and Bvlgari will make clothes and accessories for Paris 2024 Olympics and Paralympic games",Bvlgari,POSITIVE,0.9975997805595398
2023-08-17T06:47:39Z,Digital Journal,"High Jewellery Market Share, Size and Forecast to 2030 | Graff ...",Bvlgari,POSITIVE,0.9855561852455139
2023-07-23T07:00:00Z,Philippine Entertainment Portal,"Heart Evangelista stuns in Maison Schiaparelli, Bulgari at GMA Gala ...",Bvlgari,NEGATIVE,-0.9951819777488708
2023-08-14T11:00:18Z,GreekCityTimes.com,Tinos: 86-year-old Man Applauded For His Zeibekiko At A Village Festival,Bvlgari,POSITIVE,0.9958832263946533
2023-05-01T07:00:00Z,The Kit,BVLGARI Mother's Day Gifts to Spark Wonder,Bvlgari,POSITIVE,0.9998334646224976
2023-08-04T07:00:00Z,Yahoo Canada Sports,A gold and diamond-encrusted Hermès Birkin bag containing $9 million worth of jewels and cash was stolen at an airport check-in counter,Bvlgari,NEGATIVE,-0.9944344162940979
2023-08-14T09:02:37Z,GreekCityTimes.com,"Yannis Smaragdis' ""El Greco"" Is In The Top 10 Of Netflix!",Bvlgari,POSITIVE,0.9991648197174072
2023-08-02T07:00:00Z,LA Daily News,Hermès opens new boutique at Westfield Topanga,Bvlgari,POSITIVE,0.9986095428466797
2023-06-21T07:00:00Z,Philippine Entertainment Portal,A peek into Marian Rivera's Bvlgari jewelry collection,Bvlgari,POSITIVE,0.9992464780807495
2023-06-01T07:00:00Z,The Moodie Davitt Report,A Roman holiday in Paris: Bvlgari reveals flagship boutique and ...,Bvlgari,POSITIVE,0.9994975328445435
2023-07-13T07:00:00Z,Sharp Magazine,Deep Dive: The Bulgari Octo Finissimo World Record Saga,Bvlgari,POSITIVE,0.9860116839408875
2023-06-06T07:00:00Z,Deployant,New: Bvlgari expands their Aluminium collection -,Bvlgari,POSITIVE,0.9990299940109253
2023-05-03T07:00:00Z,Lifestyle Asia India,The gala saga of Priyanka Chopra’s INR 204 crores Bvlgari diamond necklace,Bvlgari,POSITIVE,0.9982923865318298
2023-04-04T07:00:00Z,The Zoe Report,Anne Hathaway's Mini Dresses At Bvlgari's Event Mesmerized The ...,Bvlgari,POSITIVE,0.9987791180610657
2023-04-26T07:00:00Z,The Moodie Davitt Report,Bvlgari names Frederic Chehab as new Perfume Travel Retail ...,Bvlgari,NEGATIVE,-0.9720969796180725
2023-08-11T21:32:08Z,Music Mundial News,The evidence that would confirm the relationship of BLACKPINK's Lisa and Frédéric Arnault,Bvlgari,POSITIVE,0.9971843361854553
2023-06-29T07:00:00Z,allkpop,K-Pop Idols who looked stunning at BVLGARI Event in Seoul,Bvlgari,POSITIVE,0.9988059997558594
2023-08-16T13:16:32Z,Arabian Business,Luxury upgraded: Dubai's branded real estate raises the bar,Bvlgari,POSITIVE,0.9987082481384277
2023-06-13T07:00:00Z,Lifestyle Asia India,Luxury in a bottle: Sensational BVLGARI perfumes for men and women,Bvlgari,POSITIVE,0.9991461038589478
2022-11-10T08:00:00Z,Premium beauty,BVLGARI chooses glass vials by Stoelzle Masnieres Parfumerie for ...,Bvlgari,NEGATIVE,-0.9902085065841675
2023-07-20T07:00:00Z,PINKVILLA,BLACKPINK's Lisa and Hidden Love's Zhao Lusi in SAME wedding gown; Who served bridal vibes BETTER? VOTE,Bvlgari,NEGATIVE,-0.9851460456848145
2023-08-17T03:54:23Z,Prestige Online Hong Kong,Best of Beauty 2023: Breakout New Fragrance Launches,Bvlgari,POSITIVE,0.9996843338012695
2023-03-15T07:00:00Z,LUXUO,Bvlgari Product Chief: Beauty Is in the Italian DNA,Bvlgari,POSITIVE,0.9977768063545227
2023-07-30T07:00:00Z,GMA Network,The high fashion life of Kyline Alcantara,Bvlgari,POSITIVE,0.9993557333946228
2023-08-16T02:37:38Z,TRAVEL + LEISURE INDIA,Bookmark These Hotels In Dubai For Your Next Vacation To The Middle East,Bvlgari,POSITIVE,0.9495758414268494
2023-08-05T07:00:00Z,WDJT,US customs officers seize counterfeit designer watches worth over ...,Bvlgari,NEGATIVE,-0.996778666973114
2022-10-20T07:00:00Z,The Moodie Davitt Report,Bvlgari unveils immersive Scentsorial experience : The Moodie ...,Bvlgari,POSITIVE,0.9992303848266602
2023-08-17T08:06:31Z,Exchange4Media,Made In Heaven: A match made for brand integration?,Bvlgari,NEGATIVE,-0.9006693363189697
2023-08-01T07:00:00Z,WDRB,Customs officers seize counterfeit watches in Louisville estimated to ...,Bvlgari,NEGATIVE,-0.993301272392273
2023-08-14T15:43:59Z,keithlovesmovies.com,TIFF 23 Announces Primetime Programme -,Bvlgari,POSITIVE,0.9129065871238708
2023-05-20T07:00:00Z,Moneycontrol,"From Priyanka Chopra Jonas for Bvlgari to Alia Bhatt for Gucci, why global brands are gravitating to...",Bvlgari,NEGATIVE,-0.7691996693611145
2023-05-17T07:00:00Z,The Zoe Report,Anne Hathaway's Hooded Dress At A Bvlgari Event Took Our Breath ...,Bvlgari,POSITIVE,0.9980159997940063
2023-08-16T06:35:45Z,The Chaminade Talon,"Luxury Diamond Jewelry Market Size, Status and Global Demand ...",Bvlgari,POSITIVE,0.999275267124176
2023-08-10T10:02:18Z,Koreaboo,Song Hye Kyo's Gesture Towards Fellow Top Actress Raises ...,Bvlgari,POSITIVE,0.9973548650741577
2022-11-24T08:00:00Z,The Moodie Davitt Report,Interview: Jonathan Brinbaum on Bvlgari Parfums' 'elevation journey ...,Bvlgari,POSITIVE,0.9761804938316345
2023-05-22T07:00:00Z,Luxebook,Bvlgari's new Mediterranea collection combines Italian ...,Bvlgari,POSITIVE,0.9974595904350281
2023-01-19T08:00:00Z,WorldTempus,Bulgari | Bvlgari Bvlgari X Lisa,Bvlgari,NEGATIVE,-0.6009719371795654
2023-05-25T07:00:00Z,Luxebook,Bvlgari to Tiffany: Minimal everyday fine jewellery for summer,Bvlgari,POSITIVE,0.9509763717651367
2023-01-08T08:00:00Z,GreekCityTimes.com,"Luxury Brand BVLGARI, Founded By Greek Silversmith Sotirios Voulgaris",Bvlgari,POSITIVE,0.9922592043876648
2023-06-28T07:00:00Z,MEGA,Bvlgari's New High Jewelry Collection,Bvlgari,POSITIVE,0.9996862411499023
2023-08-11T07:00:00Z,Interview,Adèle Exarchopoulos and Isabelle Adjani on Rivals and Survival,Bvlgari,POSITIVE,0.996056079864502
2023-07-12T07:00:00Z,Mothership.sg,"Bvlgari apologises for not labelling Taiwan as Taiwan, China",Bvlgari,POSITIVE,0.9470850825309753
2023-06-23T07:00:00Z,Lifestyle Asia Kuala Lumpur,Luxury in a bottle: Sensational BVLGARI perfumes for men and women,Bvlgari,POSITIVE,0.9991461038589478
2023-04-05T07:00:00Z,Jetset Magazine,A Treasure in Time: The Bvlgari Bvlgari x Lisa Watch,Bvlgari,POSITIVE,0.9997491240501404
2023-08-02T07:00:00Z,The Siasat Daily,Bollywood Actors: As global luxury brand ambassadors here is the list,Bvlgari,POSITIVE,0.9450093507766724
2022-11-18T08:00:00Z,S/ magazine,BVLGARI Opens Redesigned Flagship Boutique at Yorkdale ...,Bvlgari,POSITIVE,0.9927409291267395
2022-12-27T08:00:00Z,Lexology,BVLGARI snakehead trademark - an amazing and wonderful case of ...,Bvlgari,POSITIVE,0.9998828172683716
2022-12-03T08:00:00Z,CNA Luxury,"Bvlgari's CEO on celebrity power, evolution of luxury and the ...",Bvlgari,POSITIVE,0.9994491934776306
2023-06-16T07:00:00Z,Lifestyle Asia India,Priyanka Chopra’s daughter spotted with an INR 2.45 lakh Bvlgari Serpenti bag,Bvlgari,NEGATIVE,-0.9738811254501343
2023-07-24T07:00:00Z,The Times,"The bejewelled watch that takes 4,000 hours to create",Bvlgari,NEGATIVE,-0.9787901043891907
2023-03-16T07:00:00Z,The Straits Times,The serpent returns: A peek at Bvlgari's most exceptional pieces,Bvlgari,POSITIVE,0.9997255206108093
2023-07-25T07:00:00Z,Harper's Bazaar Arabia,The Story Behind Bvlgari’s Magnificent Mediterranean High ...,Bvlgari,POSITIVE,0.9996544122695923
2022-09-30T07:00:00Z,Business Today,"With Indianised products like the Mangalsutra, Italian luxury house ...",Bvlgari,POSITIVE,0.9778620004653931
2023-02-07T08:00:00Z,Harper's Bazaar Arabia,Bvlgari B.Zero1 Collection: Valentine's Day Gifting Ideas,Bvlgari,POSITIVE,0.9706060290336609
2023-08-16T10:31:38Z,NDTV Swirlster,"Samantha Ruth Prabhu Is Serving Serious ""Go Big"" Energy In A ₹28K Striped Skirt Set",Bvlgari,POSITIVE,0.9895569682121277
2023-03-09T08:00:00Z,The Beijinger,Beyond Aperitivo: Decadent After-Dinner Drinks to Try at the Bvlgari ...,Bvlgari,POSITIVE,0.6508116126060486
2023-08-03T07:00:00Z,Prestige Online Hong Kong,Editor’s Picks: If Barbie Wore High Jewellery…,Bvlgari,NEGATIVE,-0.9367648363113403
2023-05-11T07:00:00Z,Harper's Bazaar Arabia,Bvlgari Tokyo Review: Inside The Luxury House's Newest Gem,Bvlgari,POSITIVE,0.9995273351669312
2023-06-28T07:00:00Z,Koreaboo,"""The Freckles Are Out"" — Stray Kids' Felix Shines In Unedited ...",Bvlgari,POSITIVE,0.9954826831817627
2023-08-16T08:55:14Z,Royal Institute of British Architects,Meet the RIBA Stirling Prize 2023 jury,Bvlgari,POSITIVE,0.9979377388954163
2022-11-08T08:00:00Z,TheRichest,"The 10 Most Expensive Pieces Of Jewelry Made By Bvlgari Ever, Ranked",Bvlgari,POSITIVE,0.9995771050453186
2023-04-20T07:00:00Z,ఇండియా హెరాల్డ్ గ్రూప్ అఫ్ పబ్లిషర్స్ ప్రై లిమిటెడ్ - India Herald Group of Publishers P LIMITED ,Samantha wore 'Bvlgari' diamond jewelry worth 6 cr???,Bvlgari,POSITIVE,0.5519645810127258
